82	100.857	7	52.483	117.769
83	100.952	19	35.595	125.234
84	106.615	8	389.476	119.142
85	110.530	5	219.095	127.715
86	111.480	15	23.020	112.584
87	112.846	15	210.128	130.242
88	116.035	5	104.982	98.048
89	116.992	14	14.482	126.098
90	119.051	12	135.587	116.645
91	121.350	15	127.342	133.191
92	122.211	13	147.729	130.618
93	122.342	17	10.947	132.516
94	123.103	15	103.828	110.495
95	125.321	1	11.819	119.479
96	125.494	1	379.902	113.821
97	127.249	14	148.414	125.884
98	129.921	10	215.330	130.314
99	129.955	2	33.228	112.247
100	131.799	10	99.861	110.479
101	134.520	4	27.086	117.039
102	134.736	3	108.851	121.709
103	137.667	2	33.502	133.440
104	137.770	19	174.864	116.448
105	138.583	15	109.565	127.281
106	141.003	4	36.795	133.406
107	141.683	19	8.609	105.560
108	143.180	13	346.034	112.751
109	144.613	6	3.166	111.343
110	145.829	12	106.639	103.754
111	146.155	14	43.715	105.440
112	147.684	5	146.586	130.722
113	147.857	7	251.204	102.651
114	148.944	8	116.202	112.268
115	159.793	17	86.077	115.672
116	160.223	2	91.354	117.741
117	161.412	20	200.353	113.726
118	168.839	17	26.171	114.208
119	168.886	4	75.513	122.959
120	169.450	3	99.252	127.722
121	169.602	18	185.769	109.782
122	171.834	16	85.334	118.510
123	172.651	12	19.482	123.559
124	173.130	6	297.247	112.338
125	174.154	20	826.610	114.964
126	174.597	8	48.095	122.284
127	175.302	7	16.679	112.173
128	175.318	12	29.182	108.959
129	175.459	13	57.781	108.844
130	176.365	15	12.531	120.599
131	177.613	8	178.052	111.238
132	179.326	6	55.484	114.152
133	180.732	14	156.279	117.923
134	182.577	20	5.798	116.817
135	183.866	13	15.348	101.427
136	184.026	2	83.108	129.480
137	186.105	3	18.463	118.273
138	187.538	13	6.576	114.136
139	190.001	6	29.463	121.628
140	190.819	7	53.696	124.307
141	192.088	7	83.981	110.729
142	192.120	11	59.443	108.694
143	192.748	5	31.418	127.516
144	192.791	7	22.831	126.893
145	194.414	18	40.873	133.942
146	195.676	16	73.828	142.555
147	196.202	16	197.340	114.657
148	198.782	10	123.725	120.461
149	199.140	7	80.379	112.844
150	200.802	14	218.150	104.755
151	202.771	17	13.005	131.466
152	204.373	9	1.339	116.172
153	204.924	14	25.839	116.811
154	206.212	6	54.999	114.708
155	206.273	9	220.079	130.705
156	208.631	17	430.102	126.307
157	209.802	9	4.761	103.158
158	210.356	19	162.594	121.156
159	211.478	7	95.851	117.403
160	212.254	14	333.811	117.058
161	212.403	7	112.459	126.151
162	212.642	3	76.466	117.243
163	214.055	17	71.411	117.037
164	215.844	5	62.517	122.653
165	217.774	9	244.467	113.024
166	219.759	1	46.434	123.237
167	226.897	15	102.269	114.265
168	227.205	9	2.050	117.381
169	227.279	18	110.082	114.380
170	228.316	7	127.295	120.327
171	229.787	14	123.725	111.904
172	230.758	16	108.011	118.703
173	232.340	11	49.167	123.580
174	233.587	9	207.836	114.412
175	234.949	8	302.855	120.633
176	236.704	13	63.201	106.840
177	241.277	19	47.364	119.591
178	246.971	5	288.252	123.555
179	246.988	15	34.804	120.204
180	250.573	10	63.817	125.076
181	252.865	8	3.031	125.654
182	253.991	1	90.881	108.020
183	256.894	4	132.497	108.246
184	257.179	18	4.619	116.107
185	258.854	3	47.784	125.461
186	263.896	2	58.237	127.334
187	263.963	8	451.033	112.510
188	264.581	6	150.419	132.404
189	267.205	7	37.381	122.147
190	267.433	11	48.134	140.013
191	269.693	7	65.893	113.357
192	269.786	3	20.256	124.929
193	275.583	7	320.570	112.451
194	276.702	2	13.732	130.006
195	278.046	11	22.865	121.509
196	279.295	1	92.615	115.390
197	279.428	12	135.856	120.776
198	279.764	5	131.546	119.394
199	282.605	9	54.346	141.137
200	283.889	16	203.898	138.530
201	284.167	1	100.198	102.291
202	286.456	9	23.503	110.961
203	286.575	13	112.951	119.922
204	286.992	13	64.567	127.155
205	293.962	1	63.726	121.854
206	294.209	10	4.552	127.707
207	295.731	6	193.600	110.743
208	299.571	11	79.727	102.762
209	299.982	13	69.177	128.731
210	301.314	14	30.449	123.261
211	303.441	18	216.960	106.373
212	306.875	8	123.280	130.579
213	307.192	15	96.913	127.443
214	307.197	11	24.655	124.029
215	309.365	9	270.567	100.779
216	309.688	2	230.661	130.714
217	310.912	15	70.166	114.036
218	311.097	2	355.016	118.661
219	312.014	4	56.020	122.344
220	315.041	10	96.699	106.528
221	317.710	19	217.191	122.818
222	318.412	2	393.368	126.818
223	318.651	15	29.106	129.324
224	321.137	20	214.678	120.198
225	323.149	14	24.320	118.117
226	323.364	18	362.704	122.771
227	323.867	17	68.879	118.660
228	324.217	1	2.907	121.402
229	325.611	5	57.666	124.194
230	326.199	6	60.188	138.929
231	326.936	18	13.748	112.878
232	329.987	7	92.884	123.537
233	331.602	3	218.008	120.708
234	332.006	15	9.559	111.550
235	332.122	2	129.678	103.507
236	332.685	17	209.774	112.081
237	333.058	15	456.375	109.875
238	334.518	18	48.821	130.231
239	334.866	9	99.303	102.201
240	335.102	3	97.178	104.463
241	335.643	8	28.425	128.552
242	336.526	2	5.243	124.683
243	337.641	12	8.332	113.855
244	338.247	17	140.486	121.884
245	338.343	2	216.735	126.016
246	342.280	19	171.535	121.781
247	342.326	18	26.549	130.036
248	343.902	5	41.157	115.215
249	344.859	17	11.674	138.820
250	346.224	1	209.346	124.002
251	347.331	11	108.716	127.181
252	347.656	10	127.175	116.807
253	351.590	13	9.027	117.635
254	351.780	9	1.914	123.955
255	352.410	15	236.032	128.109
256	353.673	20	56.769	123.615
257	354.582	14	83.404	125.712
258	357.163	12	173.684	132.198
259	357.171	8	132.606	110.978
260	359.548	1	5.047	110.682
261	361.601	1	178.246	112.086
262	361.969	13	48.663	122.795
263	362.122	13	88.858	125.776
264	362.127	8	107.748	115.977
265	362.859	1	14.403	109.864
266	366.078	13	169.289	120.980
267	366.096	9	57.044	118.351
268	366.504	8	20.823	101.706
269	367.493	15	52.208	112.277
270	367.913	3	97.011	132.150
271	371.941	12	69.452	104.600
272	372.027	19	12.564	112.342
273	374.483	17	257.047	112.325
274	375.036	10	48.477	118.968
275	376.798	15	87.916	116.194
276	377.671	12	79.452	124.615
277	379.429	1	20.943	126.320
278	379.795	9	23.866	115.484
279	381.411	5	187.501	108.147
280	381.836	16	37.827	132.166
281	382.659	7	253.864	121.741
282	387.415	13	143.498	135.433
283	388.130	11	49.082	135.366
284	388.284	9	70.154	131.362
285	388.857	14	26.350	106.667
286	391.013	12	99.099	121.603
287	393.615	6	114.217	110.582
288	394.154	18	169.116	116.111
289	394.369	2	217.285	111.058
290	394.971	17	8.674	114.361
291	395.769	12	53.904	132.563
292	396.483	7	57.022	121.143
293	397.031	10	26.425	129.442
294	400.570	3	32.053	114.349
295	400.843	17	383.166	123.482
296	401.928	14	33.422	128.163
297	404.799	8	5.884	117.365
298	407.658	10	227.153	114.345
299	408.213	7	51.131	113.627
300	408.578	5	192.027	128.940
301	409.259	13	198.341	138.605
302	410.595	1	92.565	130.720
303	411.013	19	133.777	127.150
304	411.573	7	64.370	114.107
305	411.828	2	545.889	124.767
306	412.752	19	98.979	100.649
307	414.646	2	182.106	114.545
308	414.877	6	103.944	122.272
309	417.545	16	104.981	138.628
310	418.877	20	109.654	121.398
311	418.995	4	159.266	123.692
312	419.733	7	74.611	125.967
313	420.430	19	31.036	110.129
314	421.427	17	62.753	124.651
315	425.187	7	228.088	115.936
316	425.471	6	7.176	125.130
317	427.916	20	123.266	114.619
318	428.233	8	10.060	121.625
319	429.376	12	79.527	108.744
320	432.781	1	5.003	124.708
321	436.999	12	48.650	120.798
322	438.787	18	96.918	125.287
323	439.335	9	55.554	120.007
324	440.491	14	17.272	109.333
325	441.733	10	2.064	115.510
326	442.475	2	94.346	119.664
327	443.604	5	17.909	112.926
328	444.132	17	45.155	116.097
329	445.101	12	202.337	119.798
330	448.936	6	153.514	125.526
331	448.945	3	82.868	131.147
332	452.217	20	1.668	106.511
333	453.899	18	90.174	114.296
334	455.899	15	192.451	128.789
335	463.705	19	266.650	132.957
336	465.203	3	108.073	132.216
337	469.386	13	96.094	115.704
338	469.399	12	150.936	123.841
339	469.720	18	26.232	114.609
340	471.221	13	19.733	105.458
341	471.737	20	173.209	131.160
342	472.522	11	173.051	118.657
343	473.135	16	7.495	125.917
344	473.305	9	186.260	117.721
345	474.180	8	6.112	125.323
346	474.636	8	8.910	121.345
347	475.489	14	132.220	102.927
348	476.933	7	4.999	125.383
349	476.941	2	67.822	115.284
350	479.209	15	41.308	114.508
351	480.395	11	435.489	112.066
352	480.996	5	326.699	111.345
353	481.057	14	22.348	105.388
354	482.762	20	151.368	95.888
355	482.852	3	25.765	111.969
356	485.914	20	250.118	123.336
357	487.332	4	57.799	110.256
358	490.719	5	70.772	130.267
359	490.852	2	36.770	130.187
360	491.583	16	271.122	123.143
361	492.955	5	57.554	116.659
362	494.930	18	70.201	127.404
363	498.159	11	18.654	108.575
364	499.092	4	27.412	117.715
365	509.338	17	33.021	105.792
366	510.184	3	33.064	125.668
367	510.655	7	247.015	125.198
368	510.764	19	34.080	116.028
369	511.000	5	114.865	111.372
370	513.616	7	26.495	118.024
371	513.988	16	61.089	128.600
372	515.861	2	170.291	114.425
373	516.685	18	211.520	119.612
374	519.131	15	333.201	110.574
375	519.867	9	143.786	120.825
376	522.487	5	45.440	123.834
377	523.114	10	203.274	118.117
378	525.230	10	12.039	128.391
379	525.344	4	321.115	119.848
380	525.948	17	35.978	124.713
381	532.636	8	106.395	139.732
382	534.588	9	18.340	105.960
383	534.852	1	16.418	114.061
384	535.779	19	3.747	111.042
385	537.274	20	31.346	103.313
386	539.191	12	100.944	117.175
387	539.498	19	271.542	92.565
388	539.809	11	64.132	121.594
389	540.289	18	37.018	112.820
390	542.909	19	37.213	117.975
391	546.609	13	73.385	131.802
392	547.523	16	190.958	114.721
393	548.595	4	6.615	114.922
394	549.675	2	57.457	122.317
395	551.219	7	2.799	109.393
396	552.339	15	174.716	106.714
397	553.389	9	312.512	120.046
398	554.811	18	52.637	122.494
399	555.494	12	12.611	125.364
400	557.327	17	24.240	125.755
401	558.343	5	0.064	111.228
402	559.619	7	58.190	110.969
403	560.369	18	56.799	115.513
404	561.243	11	305.960	124.309
405	564.078	15	86.752	114.353
406	564.788	16	20.721	122.513
407	565.119	10	44.475	130.604
408	566.560	6	16.077	126.806
409	570.261	11	157.734	111.346
410	570.273	17	255.368	131.592
411	571.228	14	176.007	123.537
412	571.815	3	245.160	143.238
413	577.383	17	105.860	129.652
414	578.743	11	124.656	125.410
415	584.133	12	4.198	116.966
416	586.128	11	93.406	122.935
417	594.918	3	92.630	120.544
418	595.748	1	75.736	111.562
419	596.425	7	74.430	119.780
420	596.978	5	262.914	131.305
421	597.577	14	101.725	120.489
422	598.978	7	94.631	108.276
423	599.084	18	265.062	113.120
424	599.714	20	280.990	117.504
425	599.950	18	58.965	124.819
426	600.581	16	57.761	116.971
427	601.263	20	19.766	121.382
428	601.598	6	41.432	124.651
429	602.214	20	0.862	117.104
430	602.628	8	16.487	115.258
431	603.158	15	84.655	129.204
432	603.996	10	28.264	122.898
433	610.571	15	25.277	121.235
434	610.599	2	41.853	109.347
435	611.764	17	150.057	101.746
436	613.671	12	48.584	131.791
437	613.743	5	43.544	108.808
438	613.752	10	83.428	108.876
439	614.091	12	57.933	119.368
440	614.498	15	95.553	126.183
441	615.774	3	104.673	136.011
442	616.241	10	299.297	126.964
443	616.495	8	325.067	104.729
444	616.634	3	82.437	129.157
445	618.489	13	101.646	111.848
446	618.544	13	135.651	123.800
447	619.593	6	219.916	140.007
448	619.937	16	121.883	111.421
449	620.096	11	160.724	136.114
450	623.297	8	95.564	115.542
451	626.055	3	38.519	113.779
452	628.180	19	23.596	124.052
453	628.298	3	17.021	110.647
454	628.801	20	201.004	126.486
455	628.936	14	118.594	116.004
456	632.013	6	45.148	120.176
457	632.194	20	58.974	120.964
458	632.471	12	21.883	118.639
459	633.174	5	207.868	115.549
460	633.437	18	6.816	132.118
461	634.279	14	92.581	105.436
462	634.293	19	222.580	124.803
463	634.421	6	45.324	120.743
464	635.417	20	273.051	112.471
465	641.695	17	92.098	110.642
466	644.903	20	60.060	126.627
467	648.413	1	39.095	118.058
468	648.749	5	142.018	114.585
469	650.888	4	6.441	126.011
470	652.042	8	20.778	114.521
471	652.272	3	45.288	109.453
472	653.649	2	193.083	117.235
473	654.246	17	326.007	119.693
474	655.693	8	17.029	120.028
475	656.110	7	122.439	121.304
476	656.669	1	40.492	115.031
477	657.248	11	226.528	118.996
478	658.104	19	4.767	91.993
479	658.671	5	178.035	121.374
480	658.765	15	107.080	144.675
481	660.279	14	126.366	123.378
482	661.769	15	3.952	114.636
483	662.708	14	127.652	119.613
484	664.644	7	114.060	113.047
485	670.566	10	200.945	119.186
486	671.091	3	44.254	118.057
487	674.587	7	3.675	126.648
488	675.311	10	69.090	121.753
489	677.734	14	19.518	121.916
490	682.486	9	244.220	106.471
491	683.193	9	166.163	117.040
492	684.161	1	208.524	126.695
493	686.612	17	18.993	102.661
494	688.369	14	22.985	114.289
495	690.695	17	251.247	114.525
496	692.202	9	60.493	105.900
497	692.600	1	79.340	116.049
498	692.800	3	36.149	128.764
499	693.133	8	40.240	114.881
500	693.246	8	35.813	113.785
501	694.095	17	519.402	115.339
502	697.033	13	27.831	118.087
503	697.245	10	170.209	104.855
504	701.828	7	433.243	122.656
505	702.842	9	314.112	124.403
506	704.560	7	23.572	113.485
507	706.994	15	8.396	117.226
508	707.623	20	152.989	136.719
509	709.297	8	29.328	131.285
510	709.426	7	2.300	128.832
511	710.774	20	162.621	124.946
512	710.820	2	122.386	117.681
513	712.024	10	138.855	123.004
514	712.416	9	22.537	124.167
515	719.839	15	23.677	111.156
516	720.209	17	456.383	109.407
517	721.864	2	20.738	129.110
518	722.777	17	77.246	113.477
519	725.331	12	43.973	115.770
520	725.829	15	88.806	110.903
521	729.016	18	10.970	122.476
522	729.937	19	14.554	126.860
523	734.034	12	33.078	102.369
524	737.048	2	161.748	126.734
525	737.550	7	78.448	114.565
526	740.139	2	74.291	116.187
527	742.706	18	336.845	127.142
528	742.760	1	550.472	129.013
529	744.197	6	143.768	120.986
530	748.584	16	150.872	102.583
531	752.289	5	20.463	115.363
532	753.425	7	184.656	112.222
533	753.807	14	114.032	118.540
534	754.105	15	35.061	134.439
535	757.314	14	103.412	127.086
536	757.383	17	4.973	131.870
537	757.438	19	10.589	117.909
538	758.005	5	208.167	120.600
539	759.157	7	6.963	116.219
540	759.824	16	36.070	118.601
541	761.574	13	166.751	132.794
542	765.592	15	36.088	132.113
543	767.494	18	19.392	124.340
544	767.833	10	131.239	115.868
545	768.246	14	372.179	107.996
546	769.672	7	127.022	107.454
547	770.983	5	164.014	124.648
548	771.277	15	23.396	114.220
549	773.760	7	156.077	114.771
550	774.565	12	53.805	103.619
551	776.576	7	129.158	110.433
552	776.794	9	115.157	117.081
553	780.861	16	45.868	119.902
554	781.690	3	4.992	133.083
555	782.935	19	39.387	119.319
556	783.051	13	217.307	132.822
557	783.328	1	20.419	111.784
558	785.979	3	52.818	127.739
559	788.590	19	45.827	106.301
560	792.589	1	203.177	121.701
561	793.484	7	91.960	125.057
562	793.666	18	168.083	113.588
563	795.471	12	36.001	118.190
564	798.319	9	12.305	120.699
565	800.904	17	13.989	135.712
566	801.074	13	42.774	115.813
567	801.362	16	66.951	119.367
568	802.750	2	28.552	115.327
569	802.979	10	72.307	124.739
570	803.581	9	178.026	127.708
571	805.719	16	13.632	124.077
572	807.281	6	156.194	119.741
573	808.473	1	487.243	116.578
574	809.523	8	47.748	127.617
575	809.811	9	97.200	121.080
576	810.111	2	39.006	113.679
577	811.533	3	96.438	121.407
578	812.567	7	99.118	110.199
579	812.676	11	81.010	116.342
580	813.833	9	13.101	118.418
581	814.780	9	11.404	118.295
582	815.587	19	68.995	122.799
583	816.247	13	6.628	105.227
584	816.351	6	112.270	118.561
585	818.553	15	96.341	114.341
586	821.117	15	244.296	116.747
587	821.360	6	160.251	126.316
588	823.457	14	89.213	123.238
589	823.741	13	170.726	126.880
590	823.836	9	119.018	119.897
591	823.914	5	48.805	112.373
592	825.929	11	144.325	111.284
593	827.320	17	15.642	120.454
594	833.749	12	59.785	122.876
595	835.730	6	23.408	136.323
596	835.969	15	280.975	109.263
597	838.841	10	214.345	117.231
598	839.269	17	81.962	140.909
599	839.722	11	280.950	131.100
600	840.103	20	94.764	124.036
601	842.410	5	186.921	123.591
602	848.149	3	251.193	108.422
603	848.874	5	58.858	123.515
604	848.885	6	27.257	115.750
605	855.003	8	105.941	129.416
606	856.173	10	7.626	134.067
607	856.535	4	17.850	114.771
608	856.728	18	83.504	113.891
609	857.480	18	128.332	125.648
610	859.170	9	21.942	113.124
611	868.976	10	15.124	128.016
612	869.139	15	369.448	125.272
613	873.452	20	341.279	136.850
614	874.963	19	66.577	108.028
615	876.290	7	57.614	131.751
616	877.728	13	1.992	112.992
617	880.545	11	30.848	119.627
618	880.548	2	3.563	113.865
619	880.967	13	76.709	120.878
620	881.674	20	115.569	108.051
621	881.905	14	30.539	138.323
622	884.352	15	82.493	113.142
623	886.620	8	65.898	114.178
624	887.763	6	2.162	121.149
625	890.928	12	9.493	128.134
626	891.112	2	57.034	117.181
627	891.128	11	112.915	106.064
628	893.115	12	4.838	132.399
629	895.356	16	34.490	113.100
630	896.367	15	9.690	118.384
631	896.526	4	5.145	113.020
632	897.236	20	246.637	129.711
633	899.959	6	224.030	130.268
634	901.654	13	7.891	126.853
635	902.701	13	108.461	126.212
636	903.630	16	125.287	107.486
637	903.821	10	4.355	115.930
638	904.710	15	218.322	121.053
639	904.718	15	95.173	122.244
640	907.849	16	10.242	126.266
641	908.457	12	60.857	105.202
642	908.558	20	96.681	108.929
643	910.239	3	49.201	114.171
644	911.644	19	210.063	114.547
645	912.720	6	140.995	126.127
646	912.950	2	171.311	108.934
647	913.014	17	5.762	128.747
648	914.617	1	51.662	117.629
649	914.623	17	80.363	117.729
650	914.807	5	107.868	116.134
651	915.937	13	73.489	113.203
652	922.012	4	22.771	121.057
653	924.047	19	177.156	115.236
654	925.326	15	48.240	121.694
655	927.885	17	288.573	119.989
656	929.362	15	191.970	111.566
657	934.197	8	139.336	110.152
658	934.424	13	27.804	114.756
659	934.449	8	4.763	123.091
660	938.065	19	67.059	119.717
661	939.470	13	40.737	129.653
662	940.580	7	336.024	118.087
663	940.870	16	47.938	135.593
664	943.654	12	71.951	116.435
665	945.024	4	382.040	132.508
666	945.835	15	5.745	116.716
667	949.798	20	136.651	129.821
668	951.632	1	77.299	116.109
669	955.000	16	28.361	131.492
670	955.477	15	67.168	120.480
671	955.587	14	22.964	116.267
672	956.331	10	39.942	122.325
673	956.469	17	12.964	133.434
674	956.481	6	173.933	133.779
675	959.150	13	227.039	109.710
676	960.049	3	51.606	130.535
677	960.820	1	27.403	116.160
678	963.252	10	208.361	112.718
679	968.086	10	71.293	131.822
680	970.981	5	144.763	139.230
681	971.494	17	305.114	109.667
682	972.617	2	60.824	128.635
683	974.516	17	131.345	121.243
684	974.957	1	95.289	122.105
685	975.363	19	21.227	130.447
686	975.794	3	134.146	120.703
687	978.726	3	102.570	114.028
688	980.300	4	143.013	111.669
689	981.149	13	16.131	113.163
690	981.289	8	235.357	100.500
691	981.649	14	235.125	126.524
692	981.851	19	225.519	132.515
693	984.930	1	26.290	105.266
694	986.782	19	29.523	117.766
695	987.324	11	148.530	98.980
696	987.946	4	28.906	124.510
697	989.888	8	57.311	119.968
698	991.857	14	13.776	130.612
699	993.135	13	21.224	122.919
700	993.621	4	67.293	118.946
701	994.172	5	93.335	107.203
702	995.770	19	331.274	116.667
703	998.293	7	142.918	104.068
704	1003.864	16	45.350	126.769
705	1003.937	15	124.673	117.911
706	1005.141	3	220.118	112.472
707	1005.479	11	319.449	122.382
708	1006.042	6	32.570	117.002
709	1006.122	4	28.986	112.044
710	1006.248	17	201.677	113.749
711	1006.544	17	222.747	116.697
712	1006.611	10	52.249	123.170
713	1008.997	1	16.842	124.869
714	1010.663	8	23.538	123.125
715	1010.813	4	42.873	117.021
716	1012.621	8	33.567	121.243
717	1013.720	5	104.229	130.440
718	1014.682	13	56.178	116.342
719	1015.634	12	48.086	120.643
720	1016.269	4	13.329	112.529
721	1018.100	17	123.167	123.027
722	1018.578	10	315.976	111.016
723	1018.592	11	4.787	116.830
724	1019.223	13	330.504	130.822
725	1020.035	9	115.406	104.438
726	1020.141	18	160.646	127.899
727	1022.859	16	117.844	110.233
728	1023.802	1	28.524	121.759
729	1024.671	16	134.402	127.131
730	1025.701	8	31.605	122.614
731	1025.703	13	127.112	120.049
732	1026.504	20	60.014	123.154
733	1029.690	8	140.299	121.773
734	1031.023	11	61.185	112.440
735	1036.722	10	341.726	121.840
736	1044.914	16	150.906	123.650
737	1048.179	10	286.234	104.136
738	1050.035	17	153.890	115.974
739	1051.235	13	91.127	120.625
740	1052.413	11	5.103	128.146
741	1053.315	3	75.722	127.163
742	1053.330	2	17.927	127.810
743	1054.388	10	106.909	125.201
744	1054.849	10	179.138	122.154
745	1054.941	19	118.269	125.664
746	1056.116	3	306.766	125.538
747	1058.730	3	263.361	122.142
748	1059.252	3	16.189	128.673
749	1061.264	5	68.615	118.263
750	1062.765	10	9.683	118.670
751	1063.499	15	129.249	102.622
752	1064.940	13	72.782	130.799
753	1065.005	6	103.923	128.738
754	1066.133	2	63.240	117.040
755	1066.786	9	2.783	120.174
756	1067.679	19	37.796	119.512
757	1069.640	18	96.605	109.690
758	1069.894	15	66.018	116.832
759	1071.803	20	27.297	131.342
760	1072.295	14	50.139	123.141
761	1072.582	6	464.827	128.518
762	1074.128	17	28.850	130.832
763	1075.006	1	162.825	95.508
764	1076.184	4	100.306	130.359
765	1078.196	13	176.699	133.967
766	1083.472	7	181.381	121.938
767	1085.731	10	107.426	118.374
768	1087.694	11	122.282	114.897
769	1088.047	13	15.308	127.273
770	1089.089	8	231.708	128.722
771	1089.797	10	91.861	116.540
772	1090.578	18	88.197	104.778
773	1092.271	5	68.966	120.915
774	1094.757	18	98.614	118.787
775	1095.500	18	109.836	122.930
776	1097.081	19	77.681	113.776
777	1097.591	4	15.272	123.250
778	1098.643	16	64.361	113.507
779	1099.149	13	65.732	128.845
780	1099.244	8	229.602	117.306
781	1100.536	7	39.021	117.090
782	1101.407	5	170.991	129.422
783	1101.765	16	38.090	111.015
784	1101.976	9	48.450	116.511
785	1102.145	15	119.851	121.500
786	1103.029	4	20.692	120.360
787	1104.326	7	27.267	114.266
788	1105.950	8	89.271	105.035
789	1106.957	10	533.615	125.071
790	1106.991	17	29.001	117.948
791	1108.347	16	50.836	119.474
792	1109.700	14	57.289	123.663
793	1111.039	2	29.310	132.088
794	1112.206	15	19.984	99.418
795	1112.416	11	203.567	142.147
796	1116.542	12	74.028	113.286
797	1117.633	3	95.008	130.322
798	1118.859	13	90.324	112.241
799	1120.775	19	88.111	142.036
800	1130.751	10	104.737	138.129
801	1131.959	9	47.276	109.038
802	1137.031	20	93.961	119.862
803	1141.642	18	131.828	120.302
804	1142.176	17	135.627	134.738
805	1142.336	16	49.498	120.253
806	1142.451	4	55.452	103.726
807	1144.600	19	291.469	109.603
808	1144.667	10	128.144	114.431
809	1145.187	20	333.128	107.156
810	1146.978	10	29.819	131.766
811	1147.087	4	85.433	130.696
812	1149.628	11	8.463	113.665
813	1151.345	7	59.145	118.447
814	1151.996	4	67.889	128.346
815	1152.517	3	181.637	124.623
816	1155.957	3	92.045	131.954
817	1156.428	1	127.861	135.247
818	1157.691	17	80.120	112.886
819	1158.044	13	210.389	115.956
820	1159.721	9	57.839	128.340
821	1161.477	2	267.396	116.346
822	1162.025	13	1.909	115.823
823	1162.580	7	231.426	121.644
824	1163.236	13	10.615	116.320
825	1166.490	6	239.004	129.073
826	1168.522	19	165.282	129.379
827	1169.281	11	8.897	130.054
828	1170.228	19	26.991	130.274
829	1171.081	12	375.577	131.844
830	1172.278	3	51.397	125.953
831	1173.351	10	4.732	130.273
832	1175.214	17	29.474	111.571
833	1175.378	18	175.232	130.910
834	1176.620	1	21.714	116.669
835	1181.506	2	47.816	115.464
836	1182.332	16	0.952	93.283
837	1182.780	20	167.287	123.629
838	1184.190	7	28.089	113.592
839	1185.413	2	8.755	127.355
840	1186.678	8	131.060	134.732
841	1187.698	10	96.825	123.009
842	1188.121	12	51.489	125.615
843	1190.476	2	102.823	131.053
844	1191.566	14	96.157	122.819
845	1193.536	4	11.858	117.039
846	1193.602	5	32.432	119.576
847	1193.861	17	139.674	123.836
848	1193.987	14	77.550	133.012
849	1196.341	3	80.709	121.233
850	1197.218	1	10.478	126.812
851	1197.348	6	110.265	117.018
852	1198.756	3	186.791	119.618
853	1201.772	11	100.285	131.034
854	1204.521	4	37.446	129.180
855	1206.194	10	98.715	123.940
856	1207.661	3	118.716	118.557
857	1208.274	2	400.265	126.365
858	1210.215	16	57.918	121.984
859	1212.095	2	28.176	118.052
860	1212.272	11	70.486	120.124
861	1212.517	3	31.459	126.930
862	1213.181	19	39.109	112.967
863	1213.556	13	13.143	112.909
864	1214.004	9	65.779	126.614
